"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","아파트_단지_수","아파트_면적_66_제곱미터_미만_세대_수","아파트_면적_66_제곱미터_세대_수","아파트_면적_99_제곱미터_세대_수","아파트_면적_132_제곱미터_세대_수","아파트_면적_165_제곱미터_세대_수","아파트_가격_1_억_미만_세대_수","아파트_가격_1_억_세대_수","아파트_가격_2_억_세대_수","아파트_가격_3_억_세대_수","아파트_가격_4_억_세대_수","아파트_가격_5_억_세대_수","아파트_가격_6_억_이상_세대_수","아파트_평균_면적","아파트_평균_시가"
"2021","2","A","골목상권","2111082","중앙보훈병원","90","786","1789","348","30","17","127","289","119","293","581","912","649","65","281458991"
"2021","2","A","골목상권","2111083","GS강동자이아파트","264","2818","3394","808","84","35","477","1281","780","1433","1428","816","924","60","234570053"
"2021","2","A","골목상권","2111084","길동신동아아파트","171","2234","1386","207","85","18","461","893","450","1232","613","143","138","55","195107974"
"2021","2","A","골목상권","2111085","묘곡초등학교(고덕아이파크아파트)","95","1351","2386","243","125","78","5","140","167","90","127","156","3498","69","506631098"
"2021","2","A","골목상권","2111086","한영중고","65","195","1837","418","442","28","11","136","49","2","0","889","1833","83","516621422"
"2021","2","A","골목상권","2111087","고덕중학교(고덕2동주민센터)","31","197","3","1","0","0","5","174","19","2","1","0","0","44","175082744"
"2021","2","A","골목상권","2111088","고덕동성당","48","902","421","173","0","0","67","150","38","276","468","402","95","57","297418329"
"2021","2","A","골목상권","2111089","상일여고(상일초등학교)","102","803","188","168","0","0","64","509","200","81","77","126","102","50","185140430"
"2021","2","A","골목상권","2111090","강일동주민센터","30","1157","676","43","0","0","0","0","459","698","676","22","21","70","406326820"
"2021","1","A","골목상권","2111079","둔촌고등학교(둔촌중학교)","212","2371","2619","495","68","21","240","773","601","794","990","1355","821","59","245179564"
"2021","1","A","골목상권","2110002","독립문역 1번","36","180","1249","585","32","0","6","15","47","13","176","492","1297","90","581567516"
"2021","1","A","골목상권","2110003","세검정초등학교","218","782","1020","285","259","178","167","758","591","525","133","205","145","95","296558617"
"2021","1","A","골목상권","2110004","대신고등학교","226","1571","1483","513","0","1","451","576","39","31","575","1030","866","51","177252889"
"2021","1","A","골목상권","2110006","부암동주민센터","57","85","222","53","79","83","15","115","131","60","63","11","127","109","389663441"
"2021","1","A","골목상권","2110007","사직공원(한국사회과학도서관)","313","2445","1387","675","413","2","529","912","127","94","551","347","2362","53","210092132"
"2021","1","A","골목상권","2110008","배화여자대학교(박노수미술관)","310","1699","713","196","204","21","325","921","765","159","52","47","564","60","204927868"
"2021","1","A","골목상권","2110009","자하문터널","100","239","441","59","82","166","63","230","331","63","79","19","202","100","338663979"
"2021","1","A","골목상권","2110010","평창동서측","197","637","738","290","210","314","163","461","503","501","212","148","201","115","412026494"
"2021","1","A","골목상권","2110011","청운초등학교","46","38","142","60","42","19","2","23","68","80","30","48","50","108","431844893"
"2021","1","A","골목상권","2110012","성곡미술관","138","739","480","443","671","90","90","464","148","152","218","63","1288","68","276118625"
"2021","1","A","골목상권","2110013","체부동홍종문가옥","96","461","173","58","24","13","86","233","255","75","25","12","43","66","236729450"
"2021","1","A","골목상권","2110014","경복고등학교","131","455","239","36","45","43","146","269","134","118","53","38","60","70","244339994"
"2021","1","A","골목상권","2110015","청와대사랑채","116","486","198","25","22","33","177","274","127","112","21","8","45","61","197889146"
"2021","1","A","골목상권","2110016","평창동동측","104","490","413","179","159","250","63","256","315","322","118","101","316","121","408699225"
"2021","1","A","골목상권","2110017","정독도서관","44","137","53","21","11","53","39","98","35","26","9","9","59","103","494201428"
"2021","1","A","골목상권","2110018","중앙고등학교","136","748","89","25","8","50","187","512","113","34","12","6","56","68","265109973"
"2021","1","A","골목상권","2110019","창덕궁","5","387","41","2","0","0","18","118","251","42","1","0","0","35","168663501"
"2021","1","A","골목상권","2110020","서울국제고등학교","293","1609","808","86","38","24","788","722","510","167","118","231","29","59","163366980"
"2021","1","A","골목상권","2110021","성균관대학교","148","1239","793","72","13","20","591","326","359","259","125","443","34","55","189407878"
"2021","1","A","골목상권","2110022","경신고등학교","274","1834","1188","108","59","54","658","810","761","344","171","454","45","62","198097319"
"2021","1","A","골목상권","2110023","서울대병원","85","702","16","0","0","0","331","355","26","6","0","0","0","38","103295769"
"2021","1","A","골목상권","2110024","혜회동주민센터","179","1397","950","88","53","52","546","505","534","295","163","454","43","62","213381134"
"2021","1","A","골목상권","2110025","충신시장옆","39","620","34","2","5","0","171","452","29","7","2","0","0","44","127381058"
"2021","1","A","골목상권","2110026","종로5가역 4번","5","83","0","0","3","0","9","74","0","3","0","0","0","57","140672680"
"2021","1","A","골목상권","2110027","혜화역 1번","208","1232","272","17","5","31","532","757","216","15","5","3","29","57","158761998"
"2021","1","A","골목상권","2110028","이화달팽이길","274","2013","245","16","7","3","570","1467","224","18","3","0","2","50","132254571"
"2021","1","A","골목상권","2110029","동대문역 1번","305","2576","923","281","11","4","582","1291","469","521","500","362","70","52","147320715"
"2021","1","A","골목상권","2110030","동대문역 3번","68","835","430","123","6","1","153","375","104","104","251","340","68","50","165348815"
"2021","1","A","골목상권","2110031","창신역 1번","76","1173","1781","517","0","0","32","275","375","1052","983","509","245","66","288539169"
"2021","1","A","골목상권","2110032","수족관거리","11","533","37","0","0","0","217","352","1","0","0","0","0","32","107694452"
"2021","1","A","골목상권","2110033","창신역 4번","173","1992","1543","220","0","0","238","760","261","422","1024","737","313","55","200136002"
"2021","1","A","골목상권","2110034","창신1동주민센터","33","1136","666","218","0","0","297","546","166","25","251","611","124","45","196153193"
"2021","1","A","골목상권","2110035","동묘앞역 2번","250","3111","1008","159","0","0","1143","1323","352","96","619","522","223","52","168783708"
"2021","1","A","골목상권","2110036","동묘앞역 3번","58","1779","1099","403","0","0","871","304","183","42","589","1057","235","47","200895826"
"2021","1","A","골목상권","2110037","신설동역 12번","230","2148","683","49","0","0","448","1130","436","46","458","207","155","52","165939221"
"2021","1","A","골목상권","2110038","경향신문사","3","156","212","15","0","0","0","0","36","0","0","0","347","67","863809678"
"2021","1","A","골목상권","2110039","회현역 1번","27","282","140","167","325","301","47","145","143","44","61","0","775","87","359732319"
"2021","1","A","골목상권","2110040","중구회현체육센터(정화예술대남산캠퍼스)","31","627","153","169","325","301","47","489","150","52","62","0","775","84","341584611"
"2021","1","A","골목상권","2110041","남산케이블카","20","521","139","119","225","209","36","400","130","50","56","0","541","77","340811257"
"2021","1","A","골목상권","2110042","남산골공원옆","62","726","72","58","9","7","307","379","50","96","25","7","8","52","190306719"
"2021","1","A","골목상권","2110043","충무초등학교","145","2179","168","93","106","1","970","886","375","39","24","67","186","38","127765688"
"2021","1","A","골목상권","2110044","관성묘","133","1625","72","7","3","0","961","539","196","8","3","0","0","36","115400838"
"2021","1","A","골목상권","2110045","동대문역사문화공원역 5번","57","566","88","20","4","37","205","276","161","27","7","1","38","57","269584673"
"2021","1","A","골목상권","2110046","버티고개","303","2277","429","354","135","63","634","1430","280","151","147","173","443","64","190683169"
"2021","1","A","골목상권","2110047","다산성곽길","312","1986","426","96","55","87","528","1331","529","127","40","17","78","63","187323397"
"2021","1","A","골목상권","2110048","장충동주민센터","175","1313","347","48","21","78","291","801","509","92","18","4","92","61","240645964"
"2021","1","A","골목상권","2110049","장충단 고개","173","1157","605","68","23","85","218","725","506","125","23","46","295","68","260796013"
"2021","1","A","골목상권","2110050","약수역 7번","235","2892","1943","578","112","25","366","1165","500","137","475","556","2351","63","259800426"
"2021","1","A","골목상권","2110051","한양공고앞 교차로","98","925","182","20","0","5","153","608","320","37","11","0","3","52","182594243"
"2021","1","A","골목상권","2110052","장충초등학교","194","1396","523","85","51","61","281","838","610","172","21","5","189","61","243716219"
"2021","1","A","골목상권","2110053","청구역 1번","126","892","674","148","31","6","174","491","381","294","38","3","370","58","235662288"
"2021","1","A","골목상권","2110054","청구역 3번","195","1959","1047","491","32","3","244","824","534","249","518","367","796","59","238557955"
"2021","1","A","골목상권","2110055","황학동벼룩시장","41","1082","661","315","104","29","291","442","234","51","245","547","381","46","199949872"
"2021","1","A","골목상권","2110056","신당역 3번","168","3216","3115","950","253","4","165","1191","628","819","1309","1261","2165","66","360457498"
"2021","1","A","골목상권","2110057","황학코아루아파트","50","1798","783","254","103","4","64","933","401","77","180","151","1136","57","386382600"
"2021","1","A","골목상권","2110058","성심여자고등학교","231","2377","1968","981","125","2","115","586","773","277","543","922","2237","61","328816613"
"2021","1","A","골목상권","2110059","새남터성지","92","1581","1131","281","4","1","1","10","188","389","339","116","1955","63","484382936"
"2021","1","A","골목상권","2110060","효창공원앞역 6번","332","2872","1836","824","11","0","179","990","1009","367","291","730","1977","57","282710214"
"2021","1","A","골목상권","2110061","효창동주민센터","275","2469","2210","1121","118","29","141","942","831","332","279","530","2892","65","322674591"
